"","x","y","taxon","mean","sd","proj"
"29012",-43000,710000,"Hickory",NA,NA,NA
"29013",-35000,710000,"Hickory",NA,NA,NA
"29014",-27000,710000,"Hickory",NA,NA,NA
"29015",-19000,710000,"Hickory",NA,NA,NA
"29016",-11000,710000,"Hickory",NA,NA,NA
"29017",-3000,710000,"Hickory",NA,NA,NA
"29018",5000,710000,"Hickory",NA,NA,NA
"29019",13000,710000,"Hickory",NA,NA,NA
"29020",21000,710000,"Hickory",NA,NA,NA
"29021",29000,710000,"Hickory",NA,NA,NA
"29022",37000,710000,"Hickory",NA,NA,NA
"29023",45000,710000,"Hickory",NA,NA,NA
"29024",53000,710000,"Hickory",NA,NA,NA
"29025",61000,710000,"Hickory",NA,NA,NA
"29026",69000,710000,"Hickory",NA,NA,NA
"29027",77000,710000,"Hickory",NA,NA,NA
"29028",85000,710000,"Hickory",NA,NA,NA
"29029",93000,710000,"Hickory",NA,NA,NA
"29030",101000,710000,"Hickory",NA,NA,NA
"29031",109000,710000,"Hickory",NA,NA,NA
"29032",117000,710000,"Hickory",NA,NA,NA
"29033",125000,710000,"Hickory",NA,NA,NA
"29034",133000,710000,"Hickory",NA,NA,NA
"29035",141000,710000,"Hickory",NA,NA,NA
"29036",149000,710000,"Hickory",NA,NA,NA
"29037",157000,710000,"Hickory",NA,NA,NA
"29038",165000,710000,"Hickory",NA,NA,NA
"29039",173000,710000,"Hickory",NA,NA,NA
"29040",181000,710000,"Hickory",NA,NA,NA
"29041",189000,710000,"Hickory",NA,NA,NA
"29042",197000,710000,"Hickory",NA,NA,NA
"29043",205000,710000,"Hickory",NA,NA,NA
"29044",213000,710000,"Hickory",NA,NA,NA
"29045",221000,710000,"Hickory",NA,NA,NA
"29046",229000,710000,"Hickory",NA,NA,NA
"29047",237000,710000,"Hickory",NA,NA,NA
"29048",245000,710000,"Hickory",NA,NA,NA
"29049",253000,710000,"Hickory",NA,NA,NA
"29050",261000,710000,"Hickory",NA,NA,NA
"29051",269000,710000,"Hickory",NA,NA,NA
"29052",277000,710000,"Hickory",NA,NA,NA
"29053",285000,710000,"Hickory",NA,NA,NA
"29054",293000,710000,"Hickory",NA,NA,NA
"29055",301000,710000,"Hickory",NA,NA,NA
"29056",309000,710000,"Hickory",NA,NA,NA
"29057",317000,710000,"Hickory",NA,NA,NA
"29058",325000,710000,"Hickory",NA,NA,NA
"29059",333000,710000,"Hickory",NA,NA,NA
"29060",341000,710000,"Hickory",NA,NA,NA
"29061",349000,710000,"Hickory",NA,NA,NA
"29062",357000,710000,"Hickory",NA,NA,NA
"29063",365000,710000,"Hickory",NA,NA,NA
"29064",373000,710000,"Hickory",0.01804,0.01804,NA
"29065",381000,710000,"Hickory",0.0446004,0.0446004,NA
"29066",389000,710000,"Hickory",0.0097592,0.0097592,NA
"29067",397000,710000,"Hickory",0.0076408,0.0076408,NA
"29068",405000,710000,"Hickory",0.0043352,0.0043352,NA
"29069",413000,710000,"Hickory",0.0053084,0.0053084,NA
"29070",421000,710000,"Hickory",0.0055552,0.0055552,NA
"29071",429000,710000,"Hickory",0.0036908,0.0036908,NA
"29072",437000,710000,"Hickory",0.0086908,0.0086908,NA
"29073",445000,710000,"Hickory",0.0100904,0.0100904,NA
"29074",453000,710000,"Hickory",0.0267552,0.0267552,NA
"29075",461000,710000,"Hickory",0.0050748,0.0050748,NA
"29076",469000,710000,"Hickory",0.0024408,0.0024408,NA
"29077",477000,710000,"Hickory",0.0019448,0.0019448,NA
"29078",485000,710000,"Hickory",0.0042252,0.0042252,NA
"29079",493000,710000,"Hickory",0.0026076,0.0026076,NA
"29080",501000,710000,"Hickory",0.0017624,0.0017624,NA
"29081",509000,710000,"Hickory",0.0048888,0.0048888,NA
"29082",517000,710000,"Hickory",0.0024272,0.0024272,NA
"29083",525000,710000,"Hickory",0.01228,0.01228,NA
"29084",533000,710000,"Hickory",0.0035036,0.0035036,NA
"29085",541000,710000,"Hickory",0.0036808,0.0036808,NA
"29086",549000,710000,"Hickory",0.0011744,0.0011744,NA
"29087",557000,710000,"Hickory",0.0010152,0.0010152,NA
"29088",565000,710000,"Hickory",0.0005176,0.0005176,NA
"29089",573000,710000,"Hickory",0.0008004,0.0008004,NA
"29090",581000,710000,"Hickory",0.0047244,0.0047244,NA
"29091",589000,710000,"Hickory",0.0128512,0.0128512,NA
"29092",597000,710000,"Hickory",0.0071864,0.0071864,NA
"29093",605000,710000,"Hickory",0.0054792,0.0054792,NA
"29094",613000,710000,"Hickory",0.0341344,0.0341344,NA
"29095",621000,710000,"Hickory",0.0220516,0.0220516,NA
"29096",629000,710000,"Hickory",NA,NA,NA
"29097",637000,710000,"Hickory",NA,NA,NA
"29098",645000,710000,"Hickory",NA,NA,NA
"29099",653000,710000,"Hickory",NA,NA,NA
"29100",661000,710000,"Hickory",NA,NA,NA
"29101",669000,710000,"Hickory",NA,NA,NA
"29102",677000,710000,"Hickory",NA,NA,NA
"29103",685000,710000,"Hickory",NA,NA,NA
"29104",693000,710000,"Hickory",NA,NA,NA
"29105",701000,710000,"Hickory",NA,NA,NA
"29106",709000,710000,"Hickory",NA,NA,NA
"29107",717000,710000,"Hickory",NA,NA,NA
"29108",725000,710000,"Hickory",NA,NA,NA
"29109",733000,710000,"Hickory",NA,NA,NA
"29110",741000,710000,"Hickory",NA,NA,NA
"29111",749000,710000,"Hickory",NA,NA,NA
"29112",757000,710000,"Hickory",0.0020008,0.0020008,NA
"29113",765000,710000,"Hickory",0.00117,0.00117,NA
"29114",773000,710000,"Hickory",0.0036108,0.0036108,NA
"29115",781000,710000,"Hickory",0.008516,0.008516,NA
"29116",789000,710000,"Hickory",0.0295528,0.0295528,NA
"29117",797000,710000,"Hickory",0.0148276,0.0148276,NA
"29118",805000,710000,"Hickory",0.0042068,0.0042068,NA
"29119",813000,710000,"Hickory",0.0158876,0.0158876,NA
"29120",821000,710000,"Hickory",0.0089596,0.0089596,NA
"29121",829000,710000,"Hickory",0.0050824,0.0050824,NA
"29122",837000,710000,"Hickory",0.0100396,0.0100396,NA
"29123",845000,710000,"Hickory",0.0201332,0.0201332,NA
"29124",853000,710000,"Hickory",0.0289756,0.0289756,NA
"29125",861000,710000,"Hickory",0.0499864,0.0499864,NA
"29126",869000,710000,"Hickory",0.0688136,0.0688136,NA
"29127",877000,710000,"Hickory",0.0131332,0.0131332,NA
"29128",885000,710000,"Hickory",0.021092,0.021092,NA
"29129",893000,710000,"Hickory",0.028444,0.028444,NA
"29130",901000,710000,"Hickory",0.0643688,0.0643688,NA
"29131",909000,710000,"Hickory",0.0600516,0.0600516,NA
"29132",917000,710000,"Hickory",0.0206824,0.0206824,NA
"29133",925000,710000,"Hickory",0.0287548,0.0287548,NA
"29134",933000,710000,"Hickory",0.0239692,0.0239692,NA
"29135",941000,710000,"Hickory",0.0265748,0.0265748,NA
"29136",949000,710000,"Hickory",0.0285892,0.0285892,NA
"29137",957000,710000,"Hickory",0.0190552,0.0190552,NA
"29138",965000,710000,"Hickory",0.0383596,0.0383596,NA
"29139",973000,710000,"Hickory",0.019146,0.019146,NA
"29140",981000,710000,"Hickory",0.0500924,0.0500924,NA
"29141",989000,710000,"Hickory",0.0189464,0.0189464,NA
"29142",997000,710000,"Hickory",0.0031796,0.0031796,NA
"29143",1005000,710000,"Hickory",0.0060756,0.0060756,NA
"29144",1013000,710000,"Hickory",0.0055116,0.0055116,NA
"29145",1021000,710000,"Hickory",0.004896,0.004896,NA
"29146",1029000,710000,"Hickory",0.0050032,0.0050032,NA
"29147",1037000,710000,"Hickory",0.0036456,0.0036456,NA
"29148",1045000,710000,"Hickory",0.0036164,0.0036164,NA
"29149",1053000,710000,"Hickory",0.0063732,0.0063732,NA
"29150",1061000,710000,"Hickory",0.0095596,0.0095596,NA
"29151",1069000,710000,"Hickory",NA,NA,NA
"29152",1077000,710000,"Hickory",NA,NA,NA
"29153",1085000,710000,"Hickory",NA,NA,NA
"29154",1093000,710000,"Hickory",NA,NA,NA
"29155",1101000,710000,"Hickory",NA,NA,NA
"29156",1109000,710000,"Hickory",NA,NA,NA
"29157",1117000,710000,"Hickory",NA,NA,NA
"29158",1125000,710000,"Hickory",NA,NA,NA
"29159",1133000,710000,"Hickory",NA,NA,NA
"29160",1141000,710000,"Hickory",NA,NA,NA
"29161",1149000,710000,"Hickory",NA,NA,NA
"29162",1157000,710000,"Hickory",NA,NA,NA
"29163",1165000,710000,"Hickory",NA,NA,NA
"29164",1173000,710000,"Hickory",NA,NA,NA
"29165",1181000,710000,"Hickory",NA,NA,NA
"29166",1189000,710000,"Hickory",NA,NA,NA
"29167",1197000,710000,"Hickory",NA,NA,NA
"29168",1205000,710000,"Hickory",NA,NA,NA
"29169",1213000,710000,"Hickory",NA,NA,NA
"29170",1221000,710000,"Hickory",NA,NA,NA
"29171",1229000,710000,"Hickory",NA,NA,NA
"29172",1237000,710000,"Hickory",NA,NA,NA
"29173",1245000,710000,"Hickory",NA,NA,NA
"29174",1253000,710000,"Hickory",NA,NA,NA
"29175",1261000,710000,"Hickory",NA,NA,NA
"29176",1269000,710000,"Hickory",NA,NA,NA
"29177",1277000,710000,"Hickory",NA,NA,NA
"29178",1285000,710000,"Hickory",NA,NA,NA
"29179",1293000,710000,"Hickory",NA,NA,NA
"29180",1301000,710000,"Hickory",NA,NA,NA
"29181",1309000,710000,"Hickory",NA,NA,NA
"29182",1317000,710000,"Hickory",NA,NA,NA
"29183",1325000,710000,"Hickory",NA,NA,NA
"29184",1333000,710000,"Hickory",NA,NA,NA
"29185",1341000,710000,"Hickory",NA,NA,NA
"29186",1349000,710000,"Hickory",NA,NA,NA
"29187",1357000,710000,"Hickory",0.0352696,0.0352696,NA
"29188",1365000,710000,"Hickory",0.0462952,0.0462952,NA
"29189",1373000,710000,"Hickory",0.0362744,0.0362744,NA
"29190",1381000,710000,"Hickory",0.012744,0.012744,NA
"29191",1389000,710000,"Hickory",0.0082068,0.0082068,NA
"29192",1397000,710000,"Hickory",0.0058008,0.0058008,NA
"29193",1405000,710000,"Hickory",0.0055972,0.0055972,NA
"29194",1413000,710000,"Hickory",0.004956,0.004956,NA
"29195",1421000,710000,"Hickory",0.0019676,0.0019676,NA
"29196",1429000,710000,"Hickory",0.0021288,0.0021288,NA
"29197",1437000,710000,"Hickory",0.01825,0.01825,NA
"29198",1445000,710000,"Hickory",0.052416,0.052416,NA
"29199",1453000,710000,"Hickory",0.0485336,0.0485336,NA
"29200",1461000,710000,"Hickory",0.051096,0.051096,NA
"29201",1469000,710000,"Hickory",0.0436124,0.0436124,NA
"29202",1477000,710000,"Hickory",0.036742,0.036742,NA
"29203",1485000,710000,"Hickory",0.0433424,0.0433424,NA
"29204",1493000,710000,"Hickory",0.0429564,0.0429564,NA
"29205",1501000,710000,"Hickory",0.0473032,0.0473032,NA
"29206",1509000,710000,"Hickory",0.0523644,0.0523644,NA
"29207",1517000,710000,"Hickory",0.1144296,0.1144296,NA
"29208",1525000,710000,"Hickory",0.070354,0.070354,NA
"29209",1533000,710000,"Hickory",0.2043464,0.2043464,NA
"29210",1541000,710000,"Hickory",0.1606888,0.1606888,NA
"29211",1549000,710000,"Hickory",0.0206388,0.0206388,NA
"29212",1557000,710000,"Hickory",0.0051008,0.0051008,NA
"29213",1565000,710000,"Hickory",0.0025404,0.0025404,NA
"29214",1573000,710000,"Hickory",0.0023704,0.0023704,NA
"29215",1581000,710000,"Hickory",0.0019908,0.0019908,NA
"29216",1589000,710000,"Hickory",0.0024896,0.0024896,NA
"29217",1597000,710000,"Hickory",0.0016,0.0016,NA
"29218",1605000,710000,"Hickory",0.0017716,0.0017716,NA
"29219",1613000,710000,"Hickory",0.0014436,0.0014436,NA
"29220",1621000,710000,"Hickory",0.0012,0.0012,NA
"29221",1629000,710000,"Hickory",0.0012828,0.0012828,NA
"29222",1637000,710000,"Hickory",0.001372,0.001372,NA
"29223",1645000,710000,"Hickory",0.0014752,0.0014752,NA
"29224",1653000,710000,"Hickory",0.0014584,0.0014584,NA
"29225",1661000,710000,"Hickory",0.0014776,0.0014776,NA
"29226",1669000,710000,"Hickory",0.0014224,0.0014224,NA
"29227",1677000,710000,"Hickory",0.000996,0.000996,NA
"29228",1685000,710000,"Hickory",0.0009156,0.0009156,NA
"29229",1693000,710000,"Hickory",0.0011212,0.0011212,NA
"29230",1701000,710000,"Hickory",0.0008884,0.0008884,NA
"29231",1709000,710000,"Hickory",0.0014164,0.0014164,NA
"29232",1717000,710000,"Hickory",0.0029108,0.0029108,NA
"29233",1725000,710000,"Hickory",0.00433,0.00433,NA
"29234",1733000,710000,"Hickory",0.0073048,0.0073048,NA
"29235",1741000,710000,"Hickory",0.0085812,0.0085812,NA
"29236",1749000,710000,"Hickory",0.00569,0.00569,NA
"29237",1757000,710000,"Hickory",0.0134188,0.0134188,NA
"29238",1765000,710000,"Hickory",0.0320548,0.0320548,NA
"29239",1773000,710000,"Hickory",0.0458524,0.0458524,NA
"29240",1781000,710000,"Hickory",0.0651664,0.0651664,NA
"29241",1789000,710000,"Hickory",0.0219132,0.0219132,NA
"29242",1797000,710000,"Hickory",0.0128264,0.0128264,NA
"29243",1805000,710000,"Hickory",0.018458,0.018458,NA
"29244",1813000,710000,"Hickory",0.013714,0.013714,NA
"29245",1821000,710000,"Hickory",0.005514,0.005514,NA
"29246",1829000,710000,"Hickory",0.0027572,0.0027572,NA
"29247",1837000,710000,"Hickory",0.0012508,0.0012508,NA
"29248",1845000,710000,"Hickory",0.0014308,0.0014308,NA
"29249",1853000,710000,"Hickory",0.0021872,0.0021872,NA
"29250",1861000,710000,"Hickory",0.0063104,0.0063104,NA
"29251",1869000,710000,"Hickory",0.0418392,0.0418392,NA
"29252",1877000,710000,"Hickory",0.0639028,0.0639028,NA
"29253",1885000,710000,"Hickory",0.0428808,0.0428808,NA
"29254",1893000,710000,"Hickory",0.0259368,0.0259368,NA
"29255",1901000,710000,"Hickory",0.012924,0.012924,NA
"29256",1909000,710000,"Hickory",0.0520616,0.0520616,NA
"29257",1917000,710000,"Hickory",0.0324,0.0324,NA
"29258",1925000,710000,"Hickory",0.0214872,0.0214872,NA
"29259",1933000,710000,"Hickory",0.0157652,0.0157652,NA
"29260",1941000,710000,"Hickory",0.0262504,0.0262504,NA
"29261",1949000,710000,"Hickory",0.0537924,0.0537924,NA
"29262",1957000,710000,"Hickory",0.040424,0.040424,NA
"29263",1965000,710000,"Hickory",0.049342,0.049342,NA
"29264",1973000,710000,"Hickory",0.0709944,0.0709944,NA
"29265",1981000,710000,"Hickory",0.0689576,0.0689576,NA
"29266",1989000,710000,"Hickory",0.091912,0.091912,NA
"29267",1997000,710000,"Hickory",0.1666872,0.1666872,NA
"29268",2005000,710000,"Hickory",0.17372,0.17372,NA
"29269",2013000,710000,"Hickory",NA,NA,NA
"29270",2021000,710000,"Hickory",0.0745948,0.0745948,NA
"29271",2029000,710000,"Hickory",NA,NA,NA
"29272",2037000,710000,"Hickory",NA,NA,NA
"29273",2045000,710000,"Hickory",NA,NA,NA
"29274",2053000,710000,"Hickory",NA,NA,NA
"29275",2061000,710000,"Hickory",NA,NA,NA
"29276",2069000,710000,"Hickory",NA,NA,NA
"29277",2077000,710000,"Hickory",NA,NA,NA
"29278",2085000,710000,"Hickory",NA,NA,NA
"29279",2093000,710000,"Hickory",NA,NA,NA
"29280",2101000,710000,"Hickory",NA,NA,NA
"29281",2109000,710000,"Hickory",NA,NA,NA
"29282",2117000,710000,"Hickory",NA,NA,NA
"29283",2125000,710000,"Hickory",NA,NA,NA
"29284",2133000,710000,"Hickory",NA,NA,NA
"29285",2141000,710000,"Hickory",NA,NA,NA
"29286",2149000,710000,"Hickory",NA,NA,NA
"29287",2157000,710000,"Hickory",NA,NA,NA
"29288",2165000,710000,"Hickory",NA,NA,NA
"29289",2173000,710000,"Hickory",NA,NA,NA
"29290",2181000,710000,"Hickory",NA,NA,NA
"29291",2189000,710000,"Hickory",NA,NA,NA
"29292",2197000,710000,"Hickory",NA,NA,NA
"29293",2205000,710000,"Hickory",NA,NA,NA
"29294",2213000,710000,"Hickory",NA,NA,NA
"29295",2221000,710000,"Hickory",NA,NA,NA
"29296",2229000,710000,"Hickory",NA,NA,NA
"29297",2237000,710000,"Hickory",NA,NA,NA
"29298",2245000,710000,"Hickory",NA,NA,NA
"29299",2253000,710000,"Hickory",NA,NA,NA
"29300",2261000,710000,"Hickory",NA,NA,NA
"29301",2269000,710000,"Hickory",NA,NA,NA
"29302",2277000,710000,"Hickory",NA,NA,NA
"29303",2285000,710000,"Hickory",NA,NA,NA
"29304",2293000,710000,"Hickory",NA,NA,NA
"29305",-67000,702000,"Hickory",NA,NA,NA
"29306",-59000,702000,"Hickory",NA,NA,NA
"29307",-51000,702000,"Hickory",NA,NA,NA
"29308",-43000,702000,"Hickory",NA,NA,NA
"29309",-35000,702000,"Hickory",NA,NA,NA
"29310",-27000,702000,"Hickory",NA,NA,NA
"29311",-19000,702000,"Hickory",NA,NA,NA
"29312",-11000,702000,"Hickory",NA,NA,NA
"29313",-3000,702000,"Hickory",NA,NA,NA
"29314",5000,702000,"Hickory",NA,NA,NA
"29315",13000,702000,"Hickory",NA,NA,NA
"29316",21000,702000,"Hickory",NA,NA,NA
"29317",29000,702000,"Hickory",NA,NA,NA
"29318",37000,702000,"Hickory",NA,NA,NA
"29319",45000,702000,"Hickory",NA,NA,NA
"29320",53000,702000,"Hickory",NA,NA,NA
"29321",61000,702000,"Hickory",NA,NA,NA
"29322",69000,702000,"Hickory",NA,NA,NA
"29323",77000,702000,"Hickory",NA,NA,NA
"29324",85000,702000,"Hickory",NA,NA,NA
"29325",93000,702000,"Hickory",NA,NA,NA
"29326",101000,702000,"Hickory",NA,NA,NA
"29327",109000,702000,"Hickory",NA,NA,NA
"29328",117000,702000,"Hickory",NA,NA,NA
"29329",125000,702000,"Hickory",NA,NA,NA
"29330",133000,702000,"Hickory",NA,NA,NA
"29331",141000,702000,"Hickory",NA,NA,NA
"29332",149000,702000,"Hickory",NA,NA,NA
"29333",157000,702000,"Hickory",NA,NA,NA
"29334",165000,702000,"Hickory",NA,NA,NA
"29335",173000,702000,"Hickory",NA,NA,NA
"29336",181000,702000,"Hickory",NA,NA,NA
"29337",189000,702000,"Hickory",NA,NA,NA
"29338",197000,702000,"Hickory",NA,NA,NA
"29339",205000,702000,"Hickory",NA,NA,NA
"29340",213000,702000,"Hickory",NA,NA,NA
"29341",221000,702000,"Hickory",NA,NA,NA
"29342",229000,702000,"Hickory",NA,NA,NA
"29343",237000,702000,"Hickory",NA,NA,NA
"29344",245000,702000,"Hickory",NA,NA,NA
"29345",253000,702000,"Hickory",NA,NA,NA
"29346",261000,702000,"Hickory",NA,NA,NA
"29347",269000,702000,"Hickory",NA,NA,NA
"29348",277000,702000,"Hickory",NA,NA,NA
"29349",285000,702000,"Hickory",NA,NA,NA
"29350",293000,702000,"Hickory",NA,NA,NA
"29351",301000,702000,"Hickory",NA,NA,NA
"29352",309000,702000,"Hickory",NA,NA,NA
"29353",317000,702000,"Hickory",NA,NA,NA
"29354",325000,702000,"Hickory",NA,NA,NA
"29355",333000,702000,"Hickory",NA,NA,NA
"29356",341000,702000,"Hickory",NA,NA,NA
"29357",349000,702000,"Hickory",NA,NA,NA
"29358",357000,702000,"Hickory",NA,NA,NA
"29359",365000,702000,"Hickory",NA,NA,NA
"29360",373000,702000,"Hickory",NA,NA,NA
"29361",381000,702000,"Hickory",NA,NA,NA
"29362",389000,702000,"Hickory",NA,NA,NA
"29363",397000,702000,"Hickory",0.0098636,0.0098636,NA
"29364",405000,702000,"Hickory",0.0127228,0.0127228,NA
"29365",413000,702000,"Hickory",0.0090816,0.0090816,NA
"29366",421000,702000,"Hickory",0.0045896,0.0045896,NA
"29367",429000,702000,"Hickory",0.007022,0.007022,NA
"29368",437000,702000,"Hickory",0.0045392,0.0045392,NA
"29369",445000,702000,"Hickory",0.0154536,0.0154536,NA
"29370",453000,702000,"Hickory",0.0111204,0.0111204,NA
"29371",461000,702000,"Hickory",0.0020752,0.0020752,NA
"29372",469000,702000,"Hickory",0.0005188,0.0005188,NA
"29373",477000,702000,"Hickory",0.0018504,0.0018504,NA
"29374",485000,702000,"Hickory",0.0068336,0.0068336,NA
"29375",493000,702000,"Hickory",0.0018408,0.0018408,NA
"29376",501000,702000,"Hickory",0.004806,0.004806,NA
"29377",509000,702000,"Hickory",0.0096784,0.0096784,NA
"29378",517000,702000,"Hickory",0.0040308,0.0040308,NA
"29379",525000,702000,"Hickory",0.018716,0.018716,NA
"29380",533000,702000,"Hickory",0.002698,0.002698,NA
"29381",541000,702000,"Hickory",0.0011396,0.0011396,NA
"29382",549000,702000,"Hickory",0.0016656,0.0016656,NA
"29383",557000,702000,"Hickory",0.0028912,0.0028912,NA
"29384",565000,702000,"Hickory",0.002424,0.002424,NA
"29385",573000,702000,"Hickory",0.0025368,0.0025368,NA
"29386",581000,702000,"Hickory",0.0016516,0.0016516,NA
"29387",589000,702000,"Hickory",0.0022724,0.0022724,NA
"29388",597000,702000,"Hickory",0.0032332,0.0032332,NA
"29389",605000,702000,"Hickory",0.0123828,0.0123828,NA
"29390",613000,702000,"Hickory",0.0120664,0.0120664,NA
"29391",621000,702000,"Hickory",0.0312324,0.0312324,NA
"29392",629000,702000,"Hickory",0.014042,0.014042,NA
"29393",637000,702000,"Hickory",NA,NA,NA
"29394",645000,702000,"Hickory",NA,NA,NA
"29395",653000,702000,"Hickory",NA,NA,NA
"29396",661000,702000,"Hickory",NA,NA,NA
"29397",669000,702000,"Hickory",NA,NA,NA
"29398",677000,702000,"Hickory",NA,NA,NA
"29399",685000,702000,"Hickory",NA,NA,NA
"29400",693000,702000,"Hickory",NA,NA,NA
"29401",701000,702000,"Hickory",NA,NA,NA
"29402",709000,702000,"Hickory",NA,NA,NA
"29403",717000,702000,"Hickory",NA,NA,NA
"29404",725000,702000,"Hickory",NA,NA,NA
"29405",733000,702000,"Hickory",NA,NA,NA
"29406",741000,702000,"Hickory",NA,NA,NA
"29407",749000,702000,"Hickory",NA,NA,NA
"29408",757000,702000,"Hickory",0.0013284,0.0013284,NA
"29409",765000,702000,"Hickory",0.0023728,0.0023728,NA
"29410",773000,702000,"Hickory",0.004858,0.004858,NA
"29411",781000,702000,"Hickory",0.0282024,0.0282024,NA
"29412",789000,702000,"Hickory",0.031506,0.031506,NA
"29413",797000,702000,"Hickory",0.0092488,0.0092488,NA
"29414",805000,702000,"Hickory",0.0039224,0.0039224,NA
"29415",813000,702000,"Hickory",0.008674,0.008674,NA
"29416",821000,702000,"Hickory",0.0210604,0.0210604,NA
"29417",829000,702000,"Hickory",0.0261512,0.0261512,NA
"29418",837000,702000,"Hickory",0.02838,0.02838,NA
"29419",845000,702000,"Hickory",0.0219252,0.0219252,NA
"29420",853000,702000,"Hickory",0.0148736,0.0148736,NA
"29421",861000,702000,"Hickory",0.0090572,0.0090572,NA
"29422",869000,702000,"Hickory",0.0170284,0.0170284,NA
"29423",877000,702000,"Hickory",0.0080068,0.0080068,NA
"29424",885000,702000,"Hickory",0.008282,0.008282,NA
"29425",893000,702000,"Hickory",0.0159932,0.0159932,NA
"29426",901000,702000,"Hickory",0.0634448,0.0634448,NA
"29427",909000,702000,"Hickory",0.016598,0.016598,NA
"29428",917000,702000,"Hickory",0.0133652,0.0133652,NA
"29429",925000,702000,"Hickory",0.0495928,0.0495928,NA
"29430",933000,702000,"Hickory",0.021266,0.021266,NA
"29431",941000,702000,"Hickory",0.0450776,0.0450776,NA
"29432",949000,702000,"Hickory",0.0345832,0.0345832,NA
"29433",957000,702000,"Hickory",0.0328704,0.0328704,NA
"29434",965000,702000,"Hickory",0.0679476,0.0679476,NA
"29435",973000,702000,"Hickory",0.0704776,0.0704776,NA
"29436",981000,702000,"Hickory",0.0343564,0.0343564,NA
"29437",989000,702000,"Hickory",0.0130408,0.0130408,NA
"29438",997000,702000,"Hickory",0.0082648,0.0082648,NA
"29439",1005000,702000,"Hickory",0.0070112,0.0070112,NA
"29440",1013000,702000,"Hickory",0.0115108,0.0115108,NA
"29441",1021000,702000,"Hickory",0.0173916,0.0173916,NA
"29442",1029000,702000,"Hickory",0.0119972,0.0119972,NA
"29443",1037000,702000,"Hickory",0.0061648,0.0061648,NA
"29444",1045000,702000,"Hickory",0.0051556,0.0051556,NA
"29445",1053000,702000,"Hickory",0.007788,0.007788,NA
"29446",1061000,702000,"Hickory",0.0194976,0.0194976,NA
"29447",1069000,702000,"Hickory",NA,NA,NA
"29448",1077000,702000,"Hickory",NA,NA,NA
"29449",1085000,702000,"Hickory",NA,NA,NA
"29450",1093000,702000,"Hickory",NA,NA,NA
"29451",1101000,702000,"Hickory",NA,NA,NA
"29452",1109000,702000,"Hickory",NA,NA,NA
"29453",1117000,702000,"Hickory",NA,NA,NA
"29454",1125000,702000,"Hickory",NA,NA,NA
"29455",1133000,702000,"Hickory",NA,NA,NA
"29456",1141000,702000,"Hickory",NA,NA,NA
"29457",1149000,702000,"Hickory",NA,NA,NA
"29458",1157000,702000,"Hickory",NA,NA,NA
"29459",1165000,702000,"Hickory",NA,NA,NA
"29460",1173000,702000,"Hickory",NA,NA,NA
"29461",1181000,702000,"Hickory",NA,NA,NA
"29462",1189000,702000,"Hickory",NA,NA,NA
"29463",1197000,702000,"Hickory",NA,NA,NA
"29464",1205000,702000,"Hickory",NA,NA,NA
"29465",1213000,702000,"Hickory",NA,NA,NA
"29466",1221000,702000,"Hickory",NA,NA,NA
"29467",1229000,702000,"Hickory",NA,NA,NA
"29468",1237000,702000,"Hickory",NA,NA,NA
"29469",1245000,702000,"Hickory",NA,NA,NA
"29470",1253000,702000,"Hickory",NA,NA,NA
"29471",1261000,702000,"Hickory",NA,NA,NA
"29472",1269000,702000,"Hickory",NA,NA,NA
"29473",1277000,702000,"Hickory",NA,NA,NA
"29474",1285000,702000,"Hickory",NA,NA,NA
"29475",1293000,702000,"Hickory",NA,NA,NA
"29476",1301000,702000,"Hickory",NA,NA,NA
"29477",1309000,702000,"Hickory",NA,NA,NA
"29478",1317000,702000,"Hickory",NA,NA,NA
"29479",1325000,702000,"Hickory",NA,NA,NA
"29480",1333000,702000,"Hickory",NA,NA,NA
"29481",1341000,702000,"Hickory",NA,NA,NA
"29482",1349000,702000,"Hickory",NA,NA,NA
"29483",1357000,702000,"Hickory",NA,NA,NA
"29484",1365000,702000,"Hickory",0.0390268,0.0390268,NA
"29485",1373000,702000,"Hickory",0.0273292,0.0273292,NA
"29486",1381000,702000,"Hickory",0.0081592,0.0081592,NA
"29487",1389000,702000,"Hickory",0.0055472,0.0055472,NA
"29488",1397000,702000,"Hickory",0.0091956,0.0091956,NA
"29489",1405000,702000,"Hickory",0.0081652,0.0081652,NA
"29490",1413000,702000,"Hickory",0.0028664,0.0028664,NA
"29491",1421000,702000,"Hickory",0.00325,0.00325,NA
"29492",1429000,702000,"Hickory",0.00396,0.00396,NA
"29493",1437000,702000,"Hickory",0.0254784,0.0254784,NA
"29494",1445000,702000,"Hickory",0.0434592,0.0434592,NA
"29495",1453000,702000,"Hickory",0.0348924,0.0348924,NA
"29496",1461000,702000,"Hickory",0.028766,0.028766,NA
"29497",1469000,702000,"Hickory",0.0280756,0.0280756,NA
"29498",1477000,702000,"Hickory",0.0265304,0.0265304,NA
"29499",1485000,702000,"Hickory",0.029958,0.029958,NA
"29500",1493000,702000,"Hickory",0.04502,0.04502,NA
"29501",1501000,702000,"Hickory",0.0651376,0.0651376,NA
"29502",1509000,702000,"Hickory",0.0803216,0.0803216,NA
"29503",1517000,702000,"Hickory",0.129766,0.129766,NA
"29504",1525000,702000,"Hickory",0.0677288,0.0677288,NA
"29505",1533000,702000,"Hickory",0.0476684,0.0476684,NA
