"","x","y","Fir","Maple","Buckeye","Other.hardwood","Alder","Birch","Ironwood","Hickory","Hackberry","Cedar.juniper","Dogwood","Beech","Ash","Walnut","Tamarack","Tulip.poplar","Spruce","Pine","Sycamore","Poplar","Cherry","Oak","Willow","Basswood","Hemlock","Elm"
"2811",693000,1038000,29.7418047572686,104.09631665044,NA,NA,NA,22.3063535679515,NA,NA,NA,50.5610680873566,NA,NA,59.4836095145372,NA,66.9190607038543,NA,14.8709023786343,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,29.7418047572686
"2812",701000,1038000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,14.8709023786343
"2813",709000,1038000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,59.4836095145372,NA,74.3545118931715,NA,NA,44.6127071359029,NA
"2814",717000,1038000,14.8709023786343,193.321730922246,NA,NA,NA,59.4836095145372,NA,NA,NA,114.01025156953,NA,NA,141.273572597026,NA,29.7418047572686,NA,44.6127071359029,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA
"2815",725000,1038000,22.3063535679515,168.536893624522,NA,NA,NA,52.0481583252201,NA,NA,NA,74.3545118931715,NA,14.8709023786343,14.8709023786343,NA,NA,NA,14.8709023786343,14.8709023786343,NA,29.7418047572686,NA,NA,NA,NA,74.3545118931715,NA
"2816",733000,1038000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,104.09631665044,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"2817",749000,1038000,29.7418047572686,55.7658839198786,NA,NA,NA,29.7418047572686,NA,NA,NA,189.604005327587,NA,NA,NA,NA,29.7418047572686,NA,44.6127071359029,14.8709023786343,NA,NA,NA,81.7899630824886,NA,NA,252.805340436783,NA
"2818",757000,1038000,14.8709023786343,245.369889247466,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,44.6127071359029,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"2819",765000,1038000,29.7418047572686,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,163.579926164977,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2820",877000,1038000,NA,133.838121407709,NA,NA,NA,59.4836095145372,NA,NA,NA,29.7418047572686,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2821",885000,1038000,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,138.795088867253,NA,NA,NA,NA,14.8709023786343,NA,44.6127071359029,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"2822",893000,1038000,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.934438058149,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"2823",85000,1030000,NA,193.321730922246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",93000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,104.09631665044,NA,59.4836095145372
"2825",117000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,29.7418047572686,NA,NA
"2826",141000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,89.2254142718058,NA,29.7418047572686
"2827",165000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.19263330088,NA,NA,NA,NA
"2828",173000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,29.7418047572686
"2829",197000,1030000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.38526660176,NA,29.7418047572686,NA,NA
"2830",205000,1030000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,14.8709023786343,NA,14.8709023786343
"2831",213000,1030000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,14.8709023786343
"2832",221000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.547145194052,NA,14.8709023786343,NA,14.8709023786343,NA,NA,NA,NA
"2833",245000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.709023786343,NA,NA,NA,NA
"2834",253000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,44.6127071359029
"2835",261000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2836",269000,1030000,NA,89.2254142718058,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,14.8709023786343,59.4836095145372,NA,NA,NA,NA,NA,NA,NA,148.709023786343,NA,NA,NA,NA
"2837",277000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029
"2838",285000,1030000,NA,59.4836095145372,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,104.09631665044,NA,44.6127071359029,NA,14.8709023786343
"2839",293000,1030000,NA,74.3545118931715,NA,NA,NA,74.3545118931715,NA,44.6127071359029,NA,NA,NA,NA,126.402670218392,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,14.8709023786343,NA,14.8709023786343,NA,14.8709023786343
"2840",301000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA
"2841",309000,1030000,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,104.09631665044,NA,NA,NA,NA
"2842",317000,1030000,NA,29.7418047572686,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,74.3545118931715,NA,148.709023786343,NA,NA,NA,NA
"2843",325000,1030000,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,66.9190607038544,NA,89.2254142718058,NA,NA
"2844",333000,1030000,NA,52.0481583252201,NA,NA,NA,14.8709023786343,NA,14.8709023786343,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,44.6127071359029,NA,14.8709023786343
"2845",349000,1030000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,237.934438058149,NA,29.7418047572686,NA,NA
"2846",357000,1030000,NA,180.929312273384,NA,NA,NA,29.7418047572686,NA,14.8709023786343,NA,NA,NA,NA,81.7899630824886,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,89.2254142718058,NA,54.5266420549924,NA,NA
"2847",365000,1030000,NA,74.3545118931715,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,24.7848372977238,NA,52.04815832522,NA,14.8709023786343
"2848",373000,1030000,NA,151.187507516115,NA,NA,NA,59.4836095145372,NA,14.8709023786343,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,37.1772559465858,NA,126.402670218392,NA,19.8278698381791,14.8709023786343,14.8709023786343
"2849",381000,1030000,NA,104.09631665044,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,29.7418047572686,NA,133.838121407709,NA,74.3545118931715,NA,NA
"2850",389000,1030000,NA,153.665991245888,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,111.531767839757,NA,NA,NA,14.8709023786343,NA,14.8709023786343
"2851",397000,1030000,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,178.450828543612,44.6127071359029,NA
"2852",405000,1030000,NA,171.015377354294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,96.6608654611229,44.6127071359029,14.8709023786343
"2853",413000,1030000,NA,136.316605137481,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,114.01025156953,NA,NA,NA,NA,NA,NA,118.967219029074,14.8709023786343,NA,NA,59.4836095145372,NA,NA
"2854",421000,1030000,NA,109.053284109985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,29.7418047572686,NA,34.6987722168134,14.8709023786343,NA,NA,NA,NA,14.8709023786343
"2855",429000,1030000,14.8709023786343,208.19263330088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.967219029074,NA,NA,NA,14.8709023786343,NA,NA,29.7418047572686,NA,NA,NA,49.5696745954477,NA,NA
"2856",437000,1030000,14.8709023786343,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.838121407709,NA,NA,NA,29.7418047572686,NA,NA
"2857",445000,1030000,NA,144.991298191684,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,96.6608654611229,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA
"2858",453000,1030000,NA,100.378591055782,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"2859",461000,1030000,NA,89.2254142718058,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,96.6608654611229,NA,NA,NA,NA,NA,NA
"2860",469000,1030000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2861",477000,1030000,NA,79.3114793527163,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,208.19263330088,NA,14.8709023786343,NA,NA,66.9190607038544,NA,NA,NA,29.7418047572686,NA,NA
"2862",485000,1030000,NA,89.2254142718058,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,44.6127071359029,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA
"2863",493000,1030000,NA,208.19263330088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.030754708589,NA,118.967219029074,NA,14.8709023786343,NA,NA,NA,NA
"2864",501000,1030000,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,14.8709023786343,109.053284109985,NA,70.6367862985129,NA,NA,NA,NA,NA,NA
"2865",509000,1030000,NA,74.3545118931715,NA,NA,NA,99.1393491908953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.015377354294,NA,29.7418047572686,NA,64.440576974082,NA,NA,NA,NA
"2866",517000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,312.28894995132,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2867",525000,1030000,NA,34.6987722168134,NA,NA,NA,29.7418047572686,NA,NA,NA,148.709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,44.6127071359029,NA,22.3063535679515,NA,74.3545118931715,NA,NA,NA,NA
"2868",533000,1030000,22.3063535679515,59.4836095145372,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.967219029074,NA,37.1772559465858,NA,NA,NA,NA,NA,NA
"2869",541000,1030000,24.7848372977238,19.8278698381791,NA,NA,NA,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"2870",549000,1030000,NA,24.7848372977238,NA,NA,NA,44.6127071359029,NA,NA,NA,118.967219029074,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA
"2871",557000,1030000,NA,178.450828543612,NA,NA,NA,29.7418047572686,NA,NA,NA,156.14447497566,NA,NA,NA,NA,29.7418047572686,NA,104.09631665044,NA,NA,96.6608654611229,14.8709023786343,NA,NA,44.6127071359029,NA,NA
"2872",565000,1030000,14.8709023786343,111.531767839757,NA,NA,NA,22.3063535679515,14.8709023786343,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,44.6127071359029,NA,NA,29.7418047572686,19.8278698381791,NA,NA,44.6127071359029,14.8709023786343,NA
"2873",573000,1030000,14.8709023786343,193.321730922246,NA,NA,NA,52.0481583252201,NA,NA,NA,237.934438058149,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,14.8709023786343,14.8709023786343,NA
"2874",581000,1030000,NA,215.628084490197,NA,NA,NA,29.7418047572686,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,14.8709023786343,NA,29.7418047572686,NA,NA,14.8709023786343,14.8709023786343,NA,NA,NA,14.8709023786343,NA
"2875",589000,1030000,14.8709023786343,185.886279732929,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,133.838121407709,356.901657087223,NA,64.440576974082,14.8709023786343,NA,NA,81.7899630824887,NA,NA
"2876",597000,1030000,14.8709023786343,64.440576974082,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA,44.6127071359029,NA,14.8709023786343,NA,66.9190607038543,133.838121407709,NA
"2877",605000,1030000,29.7418047572686,128.881153948164,NA,NA,NA,74.3545118931715,14.8709023786343,NA,NA,252.805340436783,NA,NA,52.04815832522,NA,NA,NA,59.4836095145372,NA,NA,22.3063535679515,NA,178.450828543612,NA,126.402670218392,NA,NA
"2878",613000,1030000,NA,126.402670218392,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,293.700321978027,NA,104.09631665044,NA,29.7418047572686,NA,NA
"2879",621000,1030000,14.8709023786343,133.838121407709,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"2880",629000,1030000,19.8278698381791,96.6608654611229,NA,NA,NA,74.3545118931715,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,104.09631665044,NA,14.8709023786343,NA,NA,NA,14.8709023786343
"2881",637000,1030000,29.7418047572686,44.6127071359029,NA,NA,NA,19.8278698381791,NA,NA,NA,118.967219029074,NA,NA,29.7418047572686,NA,NA,NA,44.6127071359029,14.8709023786343,NA,54.5266420549924,NA,29.7418047572686,NA,14.8709023786343,NA,14.8709023786343
"2882",645000,1030000,44.6127071359029,59.4836095145372,NA,NA,NA,44.6127071359029,NA,NA,NA,34.6987722168134,NA,NA,44.6127071359029,NA,NA,NA,NA,223.063535679515,NA,59.4836095145372,NA,37.1772559465858,NA,14.8709023786343,59.4836095145372,NA
"2883",653000,1030000,29.7418047572686,123.428489742665,NA,NA,NA,14.8709023786343,NA,NA,NA,89.2254142718058,NA,14.8709023786343,133.838121407709,NA,74.3545118931715,NA,29.7418047572686,NA,NA,52.0481583252201,NA,29.7418047572686,NA,44.6127071359029,NA,NA
"2884",661000,1030000,29.7418047572686,74.3545118931715,NA,NA,NA,59.4836095145372,NA,NA,NA,133.838121407709,NA,NA,29.7418047572686,NA,37.1772559465858,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,59.4836095145372,NA,14.8709023786343
"2885",669000,1030000,NA,153.665991245888,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,44.6127071359029,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,29.7418047572686,14.8709023786343,NA
"2886",677000,1030000,14.8709023786343,215.628084490197,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,70.6367862985129,NA,NA
"2887",685000,1030000,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,59.4836095145372,NA,NA,NA,14.8709023786343,NA,NA
"2888",693000,1030000,44.6127071359029,29.7418047572686,NA,NA,NA,44.6127071359029,NA,NA,NA,237.934438058149,NA,NA,44.6127071359029,NA,14.8709023786343,NA,29.7418047572686,NA,NA,282.547145194052,NA,NA,NA,NA,NA,14.8709023786343
"2889",701000,1030000,14.8709023786343,66.9190607038543,NA,NA,NA,29.7418047572686,NA,NA,NA,19.8278698381791,NA,NA,74.3545118931715,NA,29.7418047572686,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,59.4836095145372,NA
"2890",709000,1030000,NA,74.3545118931715,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA
"2891",717000,1030000,24.7848372977238,237.934438058149,NA,NA,NA,44.6127071359029,NA,NA,NA,200.757182111563,NA,NA,14.8709023786343,NA,NA,NA,19.8278698381791,59.4836095145372,NA,148.709023786343,NA,NA,NA,14.8709023786343,NA,NA
"2892",725000,1030000,NA,371.772559465858,NA,NA,NA,14.8709023786343,NA,NA,NA,104.09631665044,NA,14.8709023786343,29.7418047572686,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,29.7418047572686,148.709023786343,NA
"2893",741000,1030000,14.8709023786343,74.3545118931715,NA,NA,NA,NA,29.7418047572686,NA,NA,22.3063535679515,NA,NA,29.7418047572686,NA,14.8709023786343,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,14.8709023786343,NA,NA
"2894",749000,1030000,14.8709023786343,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,257.762307896328,NA,NA,NA,NA,29.7418047572686,NA,37.1772559465857,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895",757000,1030000,NA,163.579926164977,NA,NA,NA,14.8709023786343,NA,NA,NA,252.805340436783,NA,29.7418047572686,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA
"2896",829000,1030000,NA,44.6127071359029,NA,NA,NA,44.6127071359029,NA,NA,NA,81.7899630824886,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1772559465857,NA,NA,NA,NA,NA,NA
"2897",885000,1030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"2898",901000,1030000,NA,104.09631665044,NA,NA,NA,14.8709023786343,NA,NA,NA,371.772559465858,NA,59.4836095145372,NA,NA,NA,NA,29.7418047572686,NA,NA,29.7418047572686,NA,29.7418047572686,NA,NA,NA,NA
"2899",909000,1030000,NA,267.676242815417,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"2900",5000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343
"2901",141000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2902",149000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686
"2903",197000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,163.579926164977,NA,22.3063535679515
"2904",205000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,29.7418047572686,14.8709023786343,NA,NA,NA,NA,14.8709023786343
"2905",213000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,74.3545118931715,NA,NA,NA,14.8709023786343
"2906",221000,1022000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.643461844492,NA,NA,NA,14.8709023786343
"2907",229000,1022000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.838121407709,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA
"2908",237000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,59.4836095145372,NA,59.4836095145372,NA,NA
"2909",245000,1022000,NA,44.6127071359029,NA,NA,NA,29.7418047572686,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,133.838121407709,NA,NA,NA,NA
"2910",261000,1022000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,14.8709023786343,NA,133.838121407709,NA,NA,NA,NA
"2911",269000,1022000,NA,22.3063535679515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,52.0481583252201,NA,250.326856707011,NA,NA,NA,NA
"2912",277000,1022000,NA,29.7418047572686,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",285000,1022000,NA,44.6127071359029,NA,NA,NA,29.7418047572686,14.8709023786343,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,81.7899630824886,NA,NA,NA,29.7418047572686
"2914",293000,1022000,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,14.8709023786343,NA,NA
"2915",301000,1022000,NA,81.7899630824887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,148.709023786343,NA,NA,NA,NA
"2916",341000,1022000,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA
"2917",349000,1022000,NA,66.9190607038543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,223.063535679514,NA,29.7418047572686,NA,29.7418047572686
"2918",357000,1022000,NA,37.1772559465858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.579926164977,NA,99.1393491908953,NA,NA,NA,NA
"2919",365000,1022000,NA,107.814042245099,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,107.814042245099,NA,NA,NA,NA
"2920",373000,1022000,29.7418047572686,29.7418047572686,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,14.8709023786343,NA,NA,74.3545118931715,NA,44.6127071359029,NA,49.5696745954477,NA,44.6127071359029,14.8709023786343,NA
"2921",381000,1022000,14.8709023786343,89.2254142718058,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,44.6127071359029,NA,NA
"2922",389000,1022000,NA,178.450828543612,NA,NA,NA,22.3063535679515,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,44.6127071359029,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA
"2923",397000,1022000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924",405000,1022000,NA,81.7899630824886,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2925",421000,1022000,14.8709023786343,118.967219029074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,14.8709023786343,NA,NA,NA,NA,NA
"2926",429000,1022000,NA,59.4836095145372,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,148.709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,59.4836095145372,NA,14.8709023786343
"2927",437000,1022000,133.838121407709,118.967219029074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA
"2928",445000,1022000,NA,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"2929",453000,1022000,14.8709023786343,19.8278698381791,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,29.7418047572686,NA,NA,118.967219029074,59.4836095145372,NA,NA,NA,NA,NA
"2930",461000,1022000,NA,163.579926164977,NA,NA,NA,14.8709023786343,14.8709023786343,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,29.7418047572686,NA,29.7418047572686
"2931",469000,1022000,14.8709023786343,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,44.6127071359029,NA,NA,193.321730922246,NA,NA,NA,NA,NA,NA
